参考stress(eV/Å³)	计算stress(eV/Å³)
-0.2212765877	-0.2349733872
0.0186502294	-0.0213295714
-0.0227661387	-0.0036716658
0.0907467542	0.0762455095
-0.0227661387	-0.0036716658
0.0180663752	-0.0220871567
0.0896996100	0.0760987527
0.0907467542	0.0762455095
0.0896996100	0.0760987527
-0.3105981243	-0.3149722252
-0.0650201724	-0.0914698057
-0.0336415736	-0.0190983948
0.1055185422	0.0877999882
-0.0336415736	-0.0190983948
-0.0656537714	-0.0921221371
0.1044565551	0.0874401000
0.1055185422	0.0877999882
0.1044565551	0.0874401000
-0.4437469453	-0.4206078072
-0.0089931804	-0.0448505553
-0.0258888964	-0.0078951765
0.0981472417	0.0824463196
-0.0258888964	-0.0078951765
-0.0086628692	-0.0446409026
0.0929785577	0.0779780403
0.0981472417	0.0824463196
0.0929785577	0.0779780403
-0.3584817961	-0.3511972618
0.0644123502	0.0183261252
-0.0180192953	0.0028397712
0.0847417853	0.0726228181
-0.0180192953	0.0028397712
0.0629131299	0.0170077350
0.0880948004	0.0757772014
0.0847417853	0.0726228181
0.0880948004	0.0757772014
-0.2353649747	-0.2470990251
-0.0707479682	-0.0966178388
-0.0341814956	-0.0193671084
0.1047885473	0.0869529490
-0.0341814956	-0.0193671084
-0.0684251117	-0.0947253909
0.1049015217	0.0866293093
0.1047885473	0.0869529490
0.1049015217	0.0866293093
-0.4388529026	-0.4160161035
0.0546553065	0.0078387710
-0.0154863200	0.0041878670
0.0804954143	0.0678140097
-0.0154863200	0.0041878670
0.0536991004	0.0068473168
0.0786356084	0.0679620997
0.0804954143	0.0678140097
0.0786356084	0.0679620997
-0.2574115750	-0.2653492838
0.0406531558	-0.0041125527
-0.0195708741	-0.0001792249
0.0846619332	0.0719677533
-0.0195708741	-0.0001792249
0.0405889243	-0.0045166327
0.0865367432	0.0736208156
0.0846619332	0.0719677533
0.0865367432	0.0736208156
-0.2723659295	-0.2788465492
-0.0544894915	-0.0833684479
-0.0305610414	-0.0152076252
0.0999312505	0.0825377559
-0.0305610414	-0.0152076252
-0.0562988544	-0.0852115786
0.1009675040	0.0840221942
0.0999312505	0.0825377559
0.1009675040	0.0840221942
-0.4148223381	-0.3957431144
0.0203962668	-0.0201387517
-0.0229860610	-0.0036787218
0.0915416793	0.0771809579
-0.0229860610	-0.0036787218
0.0195737716	-0.0212773540
0.0896782996	0.0764957096
0.0915416793	0.0771809579
0.0896782996	0.0764957096
-0.3111477480	-0.3111022708
0.0040383478	-0.0340961646
-0.0251096381	-0.0061953768
0.0930717928	0.0786453783
-0.0251096381	-0.0061953768
0.0057344401	-0.0324004602
0.0913657797	0.0770098857
0.0930717928	0.0786453783
0.0913657797	0.0770098857
-0.3409852822	-0.3368188910
-0.0525750849	-0.0814356807
-0.0322191579	-0.0167193269
0.0994215382	0.0826604601
-0.0322191579	-0.0167193269
-0.0530014985	-0.0816111468
0.1036251655	0.0861116782
0.0994215382	0.0826604601
0.1036251655	0.0861116782
-0.4175419894	-0.3992994040
-0.0502876255	-0.0797113170
-0.0320533959	-0.0162744172
0.1035597883	0.0867229831
-0.0320533959	-0.0162744172
-0.0506251296	-0.0802262790
0.1022248306	0.0857305105
0.1035597883	0.0867229831
0.1022248306	0.0857305105
-0.4061680401	-0.3890380472
0.0638548592	0.0166963107
-0.0159773292	0.0043288997
0.0821693352	0.0700041229
-0.0159773292	0.0043288997
0.0617780398	0.0146558501
0.0815490579	0.0705389362
0.0821693352	0.0700041229
0.0815490579	0.0705389362
-0.2348498185	-0.2460042989
0.0366639424	-0.0070811751
-0.0199503625	-0.0002874834
0.0891711920	0.0749878039
-0.0199503625	-0.0002874834
0.0378082284	-0.0062045415
0.0866000023	0.0729816190
0.0891711920	0.0749878039
0.0866000023	0.0729816190
-0.2741794579	-0.2825114344
0.0475396207	0.0021861920
-0.0202526587	0.0001353798
0.0894554593	0.0765263130
-0.0202526587	0.0001353798
0.0481176524	0.0029062032
0.0888563983	0.0758974191
0.0894554593	0.0765263130
0.0888563983	0.0758974191
-0.2678940634	-0.2742844233
-0.0817034817	-0.1066059718
-0.0355872352	-0.0212874316
0.1080436871	0.0898914491
-0.0355872352	-0.0212874316
-0.0829270809	-0.1078202682
0.1088976597	0.0907574490
0.1080436871	0.0898914491
0.1088976597	0.0907574490
-0.4592086596	-0.4320618804
0.0724710448	0.0239481455
-0.0143752572	0.0056480291
0.0783196025	0.0674842227
-0.0143752572	0.0056480291
0.0727077966	0.0243546859
0.0768467845	0.0661582985
0.0783196025	0.0674842227
0.0768467845	0.0661582985
-0.2236914863	-0.2351177339
-0.0449761611	-0.0750149643
-0.0294205490	-0.0136786537
0.1000594773	0.0833195282
-0.0294205490	-0.0136786537
-0.0427976623	-0.0728436548
0.0953694450	0.0788854777
0.1000594773	0.0833195282
0.0953694450	0.0788854777
-0.4104212689	-0.3943746725
-0.0795561493	-0.1036035993
-0.0375300555	-0.0232030384
0.1107797096	0.0928522259
-0.0375300555	-0.0232030384
-0.0809496991	-0.1048754894
0.1161843385	0.0976875967
0.1107797096	0.0928522259
0.1161843385	0.0976875967
-0.4509599210	-0.4255164641
0.0549653831	0.0083125316
-0.0170610473	0.0029661052
0.0842975811	0.0721210937
-0.0170610473	0.0029661052
0.0560139875	0.0092139152
0.0812848154	0.0697217613
0.0842975811	0.0721210937
0.0812848154	0.0697217613
-0.2445606835	-0.2533178417
0.0275528964	-0.0139077090
-0.0221379450	-0.0024605589
0.0900496522	0.0763269290
-0.0221379450	-0.0024605589
0.0259769935	-0.0156250755
0.0949514409	0.0810226356
0.0900496522	0.0763269290
0.0949514409	0.0810226356
-0.2965080046	-0.3015512256
-0.0053376295	-0.0417169003
-0.0276859692	-0.0091813545
0.0991261765	0.0834003231
-0.0276859692	-0.0091813545
-0.0054340268	-0.0415179125
0.0993683071	0.0839871889
0.0991261765	0.0834003231
0.0993683071	0.0839871889
-0.3467917455	-0.3424304367
-0.0313559967	-0.0626462326
-0.0303694138	-0.0132472778
0.1043613556	0.0884394332
-0.0303694138	-0.0132472778
-0.0307356928	-0.0618384511
0.1034033319	0.0871360191
0.1043613556	0.0884394332
0.1034033319	0.0871360191
-0.3917415888	-0.3773520910
0.0358129299	-0.0078379501
-0.0182213942	0.0003803293
0.0855681567	0.0726242359
-0.0182213942	0.0003803293
0.0366330988	-0.0069639039
0.0816003080	0.0689796251
0.0855681567	0.0726242359
0.0816003080	0.0689796251
-0.2765953573	-0.2839670592
-0.0939812823	-0.1165354661
-0.0376728836	-0.0240876370
0.1164944880	0.0981025121
-0.0376728836	-0.0240876370
-0.0880122328	-0.1108498552
0.1052681942	0.0871152633
0.1164944880	0.0981025121
0.1052681942	0.0871152633
-0.4787337842	-0.4469990641
0.0300492440	-0.0122716804
-0.0211988492	-0.0014519801
0.0897792359	0.0758184130
-0.0211988492	-0.0014519801
0.0298912847	-0.0125144040
0.0922480908	0.0777958488
0.0897792359	0.0758184130
0.0922480908	0.0777958488
-0.2807303770	-0.2883799422
-0.0409749992	-0.0711920152
-0.0310018000	-0.0146034599
0.1001271161	0.0830430586
-0.0310018000	-0.0146034599
-0.0422019000	-0.0724204580
0.1034323692	0.0865685451
0.1001271161	0.0830430586
0.1034323692	0.0865685451
-0.4028574916	-0.3869540684
-0.0126126418	-0.0482853775
-0.0259277426	-0.0080535666
0.0956534690	0.0799047247
-0.0259277426	-0.0080535666
-0.0110837537	-0.0468385222
0.0935745757	0.0775362576
0.0956534690	0.0799047247
0.0935745757	0.0775362576
-0.3534065542	-0.3492691650
-0.0288795598	-0.0614325416
-0.0305137256	-0.0131035861
0.1078830730	0.0906298191
-0.0305137256	-0.0131035861
-0.0246963215	-0.0578639924
0.0987168231	0.0818398656
0.1078830730	0.0906298191
0.0987168231	0.0818398656
-0.3674774022	-0.3584004683
0.0060389821	-0.0325887531
-0.0241969102	-0.0054686094
0.0954363898	0.0811635496
-0.0241969102	-0.0054686094
0.0073820618	-0.0312852945
0.0928307013	0.0789396979
0.0954363898	0.0811635496
0.0928307013	0.0789396979
-0.3354832160	-0.3325602901
0.0136047604	-0.0263110726
-0.0248942485	-0.0052182439
0.0980212281	0.0829277549
-0.0248942485	-0.0052182439
0.0142387523	-0.0256997143
0.0933510759	0.0789298557
0.0980212281	0.0829277549
0.0933510759	0.0789298557
-0.3286602438	-0.3256570244
0.0128984044	-0.0273140222
-0.0224007742	-0.0036557572
0.0893865742	0.0742417548
-0.0224007742	-0.0036557572
0.0122447049	-0.0279966638
0.0878765650	0.0733703297
0.0893865742	0.0742417548
0.0878765650	0.0733703297
-0.3079102385	-0.3118751266
-0.0398027588	-0.0700059683
-0.0321925376	-0.0155779003
0.1069327800	0.0900775656
-0.0321925376	-0.0155779003
-0.0396499209	-0.0700600569
0.1071680733	0.0903602085
0.1069327800	0.0900775656
0.1071680733	0.0903602085
-0.4007879624	-0.3828996479
-0.0056264608	-0.0421136368
-0.0264623164	-0.0082652842
0.1024925008	0.0869819294
-0.0264623164	-0.0082652842
-0.0023265601	-0.0392144017
0.0961633201	0.0811275865
0.1024925008	0.0869819294
0.0961633201	0.0811275865
-0.3360246686	-0.3330072379
-0.0893254306	-0.1127389287
-0.0372817057	-0.0234154261
0.1189618679	0.0997153766
-0.0372817057	-0.0234154261
-0.0857897698	-0.1095410764
0.1063987941	0.0888448583
0.1189618679	0.0997153766
0.1063987941	0.0888448583
-0.4733782888	-0.4428638309
0.0566260433	0.0103700666
-0.0170628733	0.0031144856
0.0861487286	0.0733661317
-0.0170628733	0.0031144856
0.0557831514	0.0096715345
0.0862639037	0.0743480459
0.0861487286	0.0733661317
0.0862639037	0.0743480459
-0.2508043682	-0.2607877148
0.0064635006	-0.0323178672
-0.0232959065	-0.0049370727
0.0852967701	0.0703227921
-0.0232959065	-0.0049370727
0.0021489020	-0.0369798512
0.0946104248	0.0791688738
0.0852967701	0.0703227921
0.0946104248	0.0791688738
-0.3208861845	-0.3201072534
-0.0076985385	-0.0427778480
-0.0283309648	-0.0096532321
0.0990420103	0.0836139461
-0.0283309648	-0.0096532321
-0.0090833978	-0.0440714570
0.1024149307	0.0866064503
0.0990420103	0.0836139461
0.1024149307	0.0866064503
-0.3567664801	-0.3498037917
0.0284672221	-0.0144165631
-0.0194287013	-0.0003171864
0.0826446629	0.0692233841
-0.0194287013	-0.0003171864
0.0271433127	-0.0155472826
0.0854210839	0.0716948882
0.0826446629	0.0692233841
0.0854210839	0.0716948882
-0.2830310158	-0.2898286972
0.0594258827	0.0132087916
-0.0166789521	0.0032525546
0.0797482051	0.0686849160
-0.0166789521	0.0032525546
0.0596046610	0.0131100546
0.0816619369	0.0700203373
0.0797482051	0.0686849160
0.0816619369	0.0700203373
-0.2434410138	-0.2537141016
-0.0991741403	-0.1209719344
-0.0400940446	-0.0268908273
0.1048705311	0.0876814070
-0.0400940446	-0.0268908273
-0.1020328666	-0.1235073566
0.1143323345	0.0960578744
0.1048705311	0.0876814070
0.1143323345	0.0960578744
-0.4968933906	-0.4622427501
-0.0581839525	-0.0866954325
-0.0309948279	-0.0164194670
0.0977266989	0.0814481755
-0.0309948279	-0.0164194670
-0.0582670586	-0.0868535168
0.0993980162	0.0826387418
0.0977266989	0.0814481755
0.0993980162	0.0826387418
-0.4207187414	-0.4005510298
-0.0202777232	-0.0539301320
-0.0272851612	-0.0101326585
0.0938640641	0.0775533483
-0.0272851612	-0.0101326585
-0.0247286909	-0.0583936499
0.1030309847	0.0864925962
0.0938640641	0.0775533483
0.1030309847	0.0864925962
-0.3622857113	-0.3553390541
0.0226807901	-0.0150245232
-0.0247467467	0.0017455441
-0.0471453786	-0.0337938779
-0.0247467467	0.0017455441
0.0252651622	-0.0122689796
-0.0292899207	-0.0198634602
-0.0471453786	-0.0337938779
-0.0292899207	-0.0198634602
-0.0792211638	-0.0896539952
-0.0038683826	-0.0359927322
-0.0248013952	-0.0002150226
-0.0234163525	-0.0151780729
-0.0248013952	-0.0002150226
0.0106808111	-0.0256805960
-0.0396851090	-0.0282149190
-0.0234163525	-0.0151780729
-0.0396851090	-0.0282149190
-0.0995969472	-0.1069581792
0.0186063055	-0.0145665902
-0.0236370922	0.0041955513
-0.0389963611	-0.0276475306
-0.0236370922	0.0041955513
0.0208469985	-0.0136252302
-0.0409905585	-0.0284092285
-0.0389963611	-0.0276475306
-0.0409905585	-0.0284092285
-0.0772962209	-0.0889832028
0.0204911983	-0.0158737286
-0.0243976306	0.0029126321
-0.0399277647	-0.0282589767
-0.0243976306	0.0029126321
0.0290012187	-0.0106450898
-0.0296874829	-0.0197618949
-0.0399277647	-0.0282589767
-0.0296874829	-0.0197618949
-0.0773820195	-0.0898649106
0.0046025459	-0.0289917659
-0.0157849847	0.0070162096
-0.0301407838	-0.0220715563
-0.0157849847	0.0070162096
-0.0025223888	-0.0356654954
-0.0304055589	-0.0214186251
-0.0301407838	-0.0220715563
-0.0304055589	-0.0214186251
-0.0925561112	-0.1027610031
0.0395142640	0.0026387717
-0.0241613937	0.0059975380
-0.0474200241	-0.0339458622
-0.0241613937	0.0059975380
0.0395056357	0.0026486223
-0.0473066165	-0.0338456747
-0.0474200241	-0.0339458622
-0.0473066165	-0.0338456747
-0.0576764409	-0.0737163064
0.0188257987	-0.0190763195
-0.0272492531	0.0009463346
-0.0398356029	-0.0290025699
-0.0272492531	0.0009463346
0.0201379570	-0.0186171332
-0.0390284108	-0.0292116892
-0.0398356029	-0.0290025699
-0.0390284108	-0.0292116892
-0.0842354122	-0.0964061064
0.0259813906	-0.0109153711
-0.0252805135	0.0051646342
-0.0504985691	-0.0378790700
-0.0252805135	0.0051646342
0.0225704445	-0.0136765350
-0.0412517719	-0.0301867252
-0.0504985691	-0.0378790700
-0.0412517719	-0.0301867252
-0.0843859091	-0.0948246768
0.0214340160	-0.0135636872
-0.0253126470	0.0034978459
-0.0441402335	-0.0323506865
-0.0253126470	0.0034978459
0.0219338767	-0.0134089283
-0.0421456367	-0.0298952227
-0.0441402335	-0.0323506865
-0.0421456367	-0.0298952227
-0.0783632828	-0.0915939030
0.0180892062	-0.0167288414
-0.0284841898	0.0020296083
-0.0418444084	-0.0300262722
-0.0284841898	0.0020296083
0.0243254084	-0.0123638582
-0.0533763573	-0.0395810190
-0.0418444084	-0.0300262722
-0.0533763573	-0.0395810190
-0.0788187283	-0.0902961012
-0.0059066017	-0.0391434633
-0.0202629774	0.0039751679
-0.0443162857	-0.0346077732
-0.0202629774	0.0039751679
0.0051539837	-0.0311714734
-0.0363837652	-0.0267298605
-0.0443162857	-0.0346077732
-0.0363837652	-0.0267298605
-0.1006473350	-0.1071528993
0.0039370284	-0.0292785699
-0.0207171875	0.0056225944
-0.0431319039	-0.0346703937
-0.0207171875	0.0056225944
0.0033308816	-0.0299857961
-0.0434135089	-0.0342864499
-0.0431319039	-0.0346703937
-0.0434135089	-0.0342864499
-0.0820046064	-0.0936590621
0.0206449847	-0.0171797402
-0.0248842657	0.0030606052
-0.0361330028	-0.0263410083
-0.0248842657	0.0030606052
0.0204638259	-0.0180972042
-0.0519352245	-0.0384015792
-0.0361330028	-0.0263410083
-0.0519352245	-0.0384015792
-0.0854495925	-0.0967446275
0.0257166860	-0.0109426285
-0.0239550489	0.0052889303
-0.0518514392	-0.0397208976
-0.0239550489	0.0052889303
0.0189313761	-0.0162418324
-0.0541242962	-0.0419597706
-0.0518514392	-0.0397208976
-0.0541242962	-0.0419597706
-0.0852181090	-0.0938407395
0.0050435586	-0.0287205476
-0.0233957900	0.0004153839
-0.0411151166	-0.0296351071
-0.0233957900	0.0004153839
-0.0021212393	-0.0340354326
-0.0351303284	-0.0253120644
-0.0411151166	-0.0296351071
-0.0351303284	-0.0253120644
-0.0964077888	-0.1046155807
0.0281165745	-0.0097397137
-0.0226134740	0.0053203078
-0.0319802822	-0.0210432340
-0.0226134740	0.0053203078
0.0220155564	-0.0142626087
-0.0471824511	-0.0329612910
-0.0319802822	-0.0210432340
-0.0471824511	-0.0329612910
-0.0815159218	-0.0902504115
0.0025906305	-0.0301600911
-0.0207675115	0.0043170909
-0.0301383756	-0.0224642178
-0.0207675115	0.0043170909
-0.0006928848	-0.0326584357
-0.0349294063	-0.0258094313
-0.0301383756	-0.0224642178
-0.0349294063	-0.0258094313
-0.0949013724	-0.1026021476
0.0234015390	-0.0126089912
-0.0222489418	0.0058211892
-0.0517691180	-0.0389920040
-0.0222489418	0.0058211892
0.0223335040	-0.0132221901
-0.0449570375	-0.0324661621
-0.0517691180	-0.0389920040
-0.0449570375	-0.0324661621
-0.0702764742	-0.0831259248
0.0058294953	-0.0262380892
-0.0211436563	0.0048053064
-0.0613531882	-0.0508562893
-0.0211436563	0.0048053064
0.0035699694	-0.0299322253
-0.0447516265	-0.0365777129
-0.0613531882	-0.0508562893
-0.0447516265	-0.0365777129
-0.0850150518	-0.0950031542
0.0020676469	-0.0338388889
-0.0206018888	0.0050227087
-0.0423180940	-0.0296552905
-0.0206018888	0.0050227087
0.0003698320	-0.0324692856
-0.0465307516	-0.0348336857
-0.0423180940	-0.0296552905
-0.0465307516	-0.0348336857
-0.1046358910	-0.1119064823
0.0191134166	-0.0158059014
-0.0235833000	0.0051878729
-0.0580673565	-0.0464867041
-0.0235833000	0.0051878729
0.0185983266	-0.0166715257
-0.0484347523	-0.0396115058
-0.0580673565	-0.0464867041
-0.0484347523	-0.0396115058
-0.0732033480	-0.0864436232
-0.0030295386	-0.0333698472
-0.0207564917	0.0049297965
-0.0493425703	-0.0381640490
-0.0207564917	0.0049297965
-0.0022107882	-0.0328494763
-0.0590654874	-0.0442110488
-0.0493425703	-0.0381640490
-0.0590654874	-0.0442110488
-0.0912652851	-0.1012533276
0.0222498543	-0.0146915994
-0.0254236017	0.0018779730
-0.0289588844	-0.0194212279
-0.0254236017	0.0018779730
0.0218259575	-0.0149340046
-0.0344259304	-0.0236054628
-0.0289588844	-0.0194212279
-0.0344259304	-0.0236054628
-0.0830790618	-0.0940184144
0.0058234564	-0.0255983518
-0.0198871736	0.0060681747
-0.0456413971	-0.0356518883
-0.0198871736	0.0060681747
0.0058616660	-0.0259878918
-0.0354718570	-0.0288278242
-0.0456413971	-0.0356518883
-0.0354718570	-0.0288278242
-0.0828100861	-0.0949081896
0.0126356149	-0.0225555174
-0.0225955043	0.0030553204
-0.0300381885	-0.0208633152
-0.0225955043	0.0030553204
0.0074904997	-0.0266305567
-0.0411486589	-0.0298688602
-0.0300381885	-0.0208633152
-0.0411486589	-0.0298688602
-0.0897988752	-0.0993885585
0.0241417773	-0.0104436343
-0.0204608623	0.0069570483
-0.0428038472	-0.0318039685
-0.0204608623	0.0069570483
0.0195875337	-0.0147601947
-0.0428400641	-0.0304187197
-0.0428038472	-0.0318039685
-0.0428400641	-0.0304187197
-0.0724715934	-0.0858383969
-0.0005243389	-0.0357177706
-0.0131661808	0.0103564324
-0.0405734953	-0.0295620805
-0.0131661808	0.0103564324
-0.0041321270	-0.0382345377
-0.0399660571	-0.0284217336
-0.0405734953	-0.0295620805
-0.0399660571	-0.0284217336
-0.1094123610	-0.1163033151
0.0058202806	-0.0284339293
-0.0212002643	0.0021161133
-0.0280443948	-0.0192941819
-0.0212002643	0.0021161133
0.0073509260	-0.0262046824
-0.0410872350	-0.0307920407
-0.0280443948	-0.0192941819
-0.0410872350	-0.0307920407
-0.0819628021	-0.0940003835
-0.0014214608	-0.0312944956
-0.0179043203	0.0066940207
-0.0314174193	-0.0224229887
-0.0179043203	0.0066940207
-0.0062079989	-0.0351187882
-0.0450084146	-0.0332775178
-0.0314174193	-0.0224229887
-0.0450084146	-0.0332775178
-0.0699639836	-0.0819768264
0.0100431724	-0.0261200980
-0.0270219350	-0.0015331256
-0.0330181545	-0.0236276789
-0.0270219350	-0.0015331256
0.0139901162	-0.0229756179
-0.0412265359	-0.0292794242
-0.0330181545	-0.0236276789
-0.0412265359	-0.0292794242
-0.0993593362	-0.1077177007
0.0227062973	-0.0124235101
-0.0220752434	0.0045451047
-0.0443163577	-0.0316507415
-0.0220752434	0.0045451047
0.0185070921	-0.0160499511
-0.0367220771	-0.0260016859
-0.0443163577	-0.0316507415
-0.0367220771	-0.0260016859
-0.0713491463	-0.0837027396
0.0229095261	-0.0128155697
-0.0266660039	0.0030218094
-0.0458435487	-0.0342400406
-0.0266660039	0.0030218094
0.0252132546	-0.0114496414
-0.0499338440	-0.0392101570
-0.0458435487	-0.0342400406
-0.0499338440	-0.0392101570
-0.0737989685	-0.0855229469
0.0196849335	-0.0174337822
-0.0222704455	0.0053041848
-0.0369297673	-0.0264555388
-0.0222704455	0.0053041848
0.0208872052	-0.0168059632
-0.0459155473	-0.0336677315
-0.0369297673	-0.0264555388
-0.0459155473	-0.0336677315
-0.0911556646	-0.1016738186
0.0221100149	-0.0116666097
-0.0232510115	0.0057013253
-0.0463972847	-0.0348302319
-0.0232510115	0.0057013253
0.0199328084	-0.0144929382
-0.0450829695	-0.0328137844
-0.0463972847	-0.0348302319
-0.0450829695	-0.0328137844
-0.0756637414	-0.0877250930
0.0205277492	-0.0159062808
-0.0221254148	0.0039763557
-0.0388209913	-0.0281669349
-0.0221254148	0.0039763557
0.0189592719	-0.0168359625
-0.0422936047	-0.0302301610
-0.0388209913	-0.0281669349
-0.0422936047	-0.0302301610
-0.0804956337	-0.0902678298
0.0239524076	-0.0135608673
-0.0233381810	0.0045154627
-0.0507675908	-0.0381859257
-0.0233381810	0.0045154627
0.0160588083	-0.0185147314
-0.0447290981	-0.0328083129
-0.0507675908	-0.0381859257
-0.0447290981	-0.0328083129
-0.0799903866	-0.0913635150
0.0023099976	-0.0293452185
-0.0190297747	0.0050819587
-0.0382827753	-0.0280478853
-0.0190297747	0.0050819587
0.0078781269	-0.0270284777
-0.0184183755	-0.0109052224
-0.0382827753	-0.0280478853
-0.0184183755	-0.0109052224
-0.0900027242	-0.0996694499
-0.0056106259	-0.0398356604
-0.0205208553	0.0057770545
-0.0317104031	-0.0215658015
-0.0205208553	0.0057770545
-0.0003456516	-0.0335095249
-0.0400503750	-0.0290227546
-0.0317104031	-0.0215658015
-0.0400503750	-0.0290227546
-0.0998960039	-0.1068862984
0.0200145875	-0.0172594846
-0.0221692998	0.0042950937
-0.0424741377	-0.0301464282
-0.0221692998	0.0042950937
0.0190878064	-0.0171362031
-0.0301978818	-0.0223981161
-0.0424741377	-0.0301464282
-0.0301978818	-0.0223981161
-0.0845957422	-0.0935568651
0.0047202260	-0.0290599516
-0.0149420687	0.0099555564
-0.0319251611	-0.0226941064
-0.0149420687	0.0099555564
-0.0008692162	-0.0344091309
-0.0404732167	-0.0289546411
-0.0319251611	-0.0226941064
-0.0404732167	-0.0289546411
-0.0997786490	-0.1102489631
0.0021692719	-0.0312463361
-0.0200575769	0.0046786379
-0.0240704313	-0.0169966737
-0.0200575769	0.0046786379
0.0070029493	-0.0269523524
-0.0251690270	-0.0177976683
-0.0240704313	-0.0169966737
-0.0251690270	-0.0177976683
-0.0960429983	-0.1057649066
0.0173723205	-0.0161324142
-0.0204345550	0.0053993814
-0.0391460445	-0.0286192192
-0.0204345550	0.0053993814
0.0232209714	-0.0117837044
-0.0361131230	-0.0248605094
-0.0391460445	-0.0286192192
-0.0361131230	-0.0248605094
-0.0716995917	-0.0835528873
0.0229985462	-0.0129629614
-0.0224417445	0.0029702258
-0.0367521319	-0.0266604872
-0.0224417445	0.0029702258
0.0193704507	-0.0152441145
-0.0409296797	-0.0292398000
-0.0367521319	-0.0266604872
-0.0409296797	-0.0292398000
-0.0665573820	-0.0827587447
0.0083938761	-0.0250162884
-0.0275072947	0.0010615588
-0.0414444346	-0.0289075253
-0.0275072947	0.0010615588
0.0105934683	-0.0239924409
-0.0336173465	-0.0224338564
-0.0414444346	-0.0289075253
-0.0336173465	-0.0224338564
-0.0975265749	-0.1037897092
0.0261605621	-0.0122665696
-0.0308084359	-0.0014502065
-0.0411550507	-0.0299965115
-0.0308084359	-0.0014502065
0.0255119921	-0.0129202080
-0.0451504370	-0.0329716228
-0.0411550507	-0.0299965115
-0.0451504370	-0.0329716228
-0.0864313365	-0.0950470217
0.0170963445	-0.0175977698
-0.0246670860	0.0025103761
-0.0371318366	-0.0269230009
-0.0246670860	0.0025103761
0.0223425589	-0.0140199665
-0.0392227133	-0.0266072561
-0.0371318366	-0.0269230009
-0.0392227133	-0.0266072561
-0.0779754703	-0.0901975804
0.0067476567	-0.0279558651
-0.0208641922	0.0032205455
-0.0437821343	-0.0318764482
-0.0208641922	0.0032205455
0.0048639273	-0.0305641219
-0.0204027433	-0.0146549382
-0.0437821343	-0.0318764482
-0.0204027433	-0.0146549382
-0.0927445415	-0.1028877454
-0.0012382815	-0.0332416946
-0.0152801528	0.0075968478
-0.0489503034	-0.0371109685
-0.0152801528	0.0075968478
0.0004378542	-0.0319575319
-0.0458286079	-0.0345648345
-0.0489503034	-0.0371109685
-0.0458286079	-0.0345648345
-0.0863039341	-0.0974079765
0.0208338162	-0.0154290820
-0.0265932290	0.0013980791
-0.0378616683	-0.0270709034
-0.0265932290	0.0013980791
0.0229093383	-0.0133919620
-0.0447660178	-0.0332367083
-0.0378616683	-0.0270709034
-0.0447660178	-0.0332367083
-0.0758947712	-0.0884503055
0.0139623460	-0.0215184695
-0.0226274716	0.0056138402
-0.0509828331	-0.0371974708
-0.0226274716	0.0056138402
0.0201420767	-0.0165558293
-0.0365825317	-0.0282497135
-0.0509828331	-0.0371974708
-0.0365825317	-0.0282497135
-0.0869686535	-0.0974380526
0.0219779617	-0.0168541952
-0.0220048138	0.0040448451
-0.0422168760	-0.0315182662
-0.0220048138	0.0040448451
0.0171581942	-0.0197277753
-0.0366854553	-0.0264224557
-0.0422168760	-0.0315182662
-0.0366854553	-0.0264224557
-0.0846497814	-0.0973170931
0.0213653924	-0.0171487129
-0.0261727783	0.0009362783
-0.0297623214	-0.0201467615
-0.0261727783	0.0009362783
0.0234509045	-0.0155916308
-0.0448836405	-0.0329086336
-0.0297623214	-0.0201467615
-0.0448836405	-0.0329086336
-0.0877040470	-0.0964271678
0.0241319131	-0.0114922736
-0.0236391086	0.0039829133
-0.0345134138	-0.0250907520
-0.0236391086	0.0039829133
0.0252268426	-0.0123093243
-0.0435440519	-0.0324184894
-0.0345134138	-0.0250907520
-0.0435440519	-0.0324184894
-0.0861193017	-0.0964627948
-0.0051529334	-0.0366071867
-0.0180455799	0.0076454696
-0.0294813601	-0.0204000852
-0.0180455799	0.0076454696
-0.0039587108	-0.0355729103
-0.0597357683	-0.0466697631
-0.0294813601	-0.0204000852
-0.0597357683	-0.0466697631
-0.1014020373	-0.1073352312
0.0239094733	-0.0128185837
-0.0247521036	0.0027400876
-0.0375350850	-0.0271760302
-0.0247521036	0.0027400876
0.0236735682	-0.0130612334
-0.0245158297	-0.0164514972
-0.0375350850	-0.0271760302
-0.0245158297	-0.0164514972
-0.0756446468	-0.0890380921
0.0162420460	-0.0157361614
-0.0159548557	0.0098262173
-0.0477799316	-0.0343796672
-0.0159548557	0.0098262173
0.0197265509	-0.0126897119
-0.0362046751	-0.0252210185
-0.0477799316	-0.0343796672
-0.0362046751	-0.0252210185
-0.0618843709	-0.0770731357
-0.0055680127	-0.0396629077
-0.0198309896	0.0040594340
-0.0234157189	-0.0132132183
-0.0198309896	0.0040594340
0.0025688004	-0.0361583387
-0.0312415481	-0.0203348789
-0.0234157189	-0.0132132183
-0.0312415481	-0.0203348789
-0.1172543982	-0.1260610783
0.0394345067	0.0026113028
-0.0241758221	0.0060471951
-0.0477457312	-0.0341603388
-0.0241758221	0.0060471951
0.0394341630	0.0026583142
-0.0470651191	-0.0336454342
-0.0477457312	-0.0341603388
-0.0470651191	-0.0336454342
-0.0576581644	-0.0737101572
-0.0025034080	-0.0345006221
-0.0179899522	0.0059514876
