参考stress(eV/Å³)	计算stress(eV/Å³)
-0.0227661387	-0.0229602845
0.0180663752	0.0174887817
0.0896996100	0.0898271891
0.0907467542	0.0905119252
0.0896996100	0.0898271891
-0.3105981243	-0.3108655946
-0.0650201724	-0.0641959345
-0.0336415736	-0.0324461349
0.1055185422	0.1050850186
-0.0336415736	-0.0324461349
-0.0656537714	-0.0649312111
0.1044565551	0.1042786616
0.1055185422	0.1050850186
0.1044565551	0.1042786616
-0.4437469453	-0.4430283229
-0.0089931804	-0.0089581290
-0.0258888964	-0.0255573436
0.0981472417	0.0977885175
-0.0258888964	-0.0255573436
-0.0086628692	-0.0087307690
0.0929785577	0.0928104229
0.0981472417	0.0977885175
0.0929785577	0.0928104229
-0.3584817961	-0.3582118959
0.0644123502	0.0616672289
-0.0180192953	-0.0193892138
0.0847417853	0.0845319013
-0.0180192953	-0.0193892138
0.0629131299	0.0602718078
0.0880948004	0.0877361237
0.0847417853	0.0845319013
0.0880948004	0.0877361237
-0.2353649747	-0.2362882529
-0.0707479682	-0.0696947042
-0.0341814956	-0.0327103443
0.1047885473	0.1043846736
-0.0341814956	-0.0327103443
-0.0684251117	-0.0674868896
0.1049015217	0.1044916136
0.1047885473	0.1043846736
0.1049015217	0.1044916136
-0.4388529026	-0.4381993763
0.0546553065	0.0522360085
-0.0154863200	-0.0167493636
0.0804954143	0.0800892042
-0.0154863200	-0.0167493636
0.0536991004	0.0512212199
0.0786356084	0.0786573368
0.0804954143	0.0800892042
0.0786356084	0.0786573368
-0.2574115750	-0.2574932649
0.0406531558	0.0389922528
-0.0195708741	-0.0205056516
0.0846619332	0.0844631397
-0.0195708741	-0.0205056516
0.0405889243	0.0387130101
0.0865367432	0.0862543458
0.0846619332	0.0844631397
0.0865367432	0.0862543458
-0.2723659295	-0.2725954592
-0.0544894915	-0.0536333082
-0.0305610414	-0.0292818455
0.0999312505	0.0995870621
-0.0305610414	-0.0292818455
-0.0562988544	-0.0554456935
0.1009675040	0.1007029730
0.0999312505	0.0995870621
0.1009675040	0.1007029730
-0.4148223381	-0.4144311400
0.0203962668	0.0196346623
-0.0229860610	-0.0234993554
0.0915416793	0.0912796512
-0.0229860610	-0.0234993554
0.0195737716	0.0187274730
0.0896782996	0.0894504089
0.0915416793	0.0912796512
0.0896782996	0.0894504089
-0.3111477480	-0.3113309166
0.0040383478	0.0036759973
-0.0251096381	-0.0249661435
0.0930717928	0.0930566557
-0.0251096381	-0.0249661435
0.0057344401	0.0052503185
0.0913657797	0.0915192194
0.0930717928	0.0930566557
0.0913657797	0.0915192194
-0.3409852822	-0.3406102005
-0.0525750849	-0.0517399998
-0.0322191579	-0.0310081866
0.0994215382	0.0991521532
-0.0322191579	-0.0310081866
-0.0530014985	-0.0522175564
0.1036251655	0.1033076152
0.0994215382	0.0991521532
0.1036251655	0.1033076152
-0.4175419894	-0.4170827910
-0.0502876255	-0.0494840293
-0.0320533959	-0.0310801901
0.1035597883	0.1029856302
-0.0320533959	-0.0310801901
-0.0506251296	-0.0497275669
0.1022248306	0.1018471087
0.1035597883	0.1029856302
0.1022248306	0.1018471087
-0.4061680401	-0.4059075162
0.0638548592	0.0609487361
-0.0159773292	-0.0173008349
0.0821693352	0.0817019031
-0.0159773292	-0.0173008349
0.0617780398	0.0591055390
0.0815490579	0.0812166484
0.0821693352	0.0817019031
0.0815490579	0.0812166484
-0.2348498185	-0.2356852555
0.0366639424	0.0353696609
-0.0199503625	-0.0208470129
0.0891711920	0.0885651563
-0.0199503625	-0.0208470129
0.0378082284	0.0363120874
0.0866000023	0.0864296135
0.0891711920	0.0885651563
0.0866000023	0.0864296135
-0.2741794579	-0.2747289688
0.0475396207	0.0454746026
-0.0202526587	-0.0213090089
0.0894554593	0.0892463632
-0.0202526587	-0.0213090089
0.0481176524	0.0460857753
0.0888563983	0.0884203631
0.0894554593	0.0892463632
0.0888563983	0.0884203631
-0.2678940634	-0.2685098968
-0.0817034817	-0.0806123577
-0.0355872352	-0.0340395355
0.1080436871	0.1075449920
-0.0355872352	-0.0340395355
-0.0829270809	-0.0820808554
0.1088976597	0.1084285046
0.1080436871	0.1075449920
0.1088976597	0.1084285046
-0.4592086596	-0.4582174931
0.0724710448	0.0689110251
-0.0143752572	-0.0159275515
0.0783196025	0.0781372753
-0.0143752572	-0.0159275515
0.0727077966	0.0691592282
0.0768467845	0.0764807294
0.0783196025	0.0781372753
0.0768467845	0.0764807294
-0.2236914863	-0.2243633527
-0.0449761611	-0.0441562600
-0.0294205490	-0.0283974115
0.1000594773	0.0996347215
-0.0294205490	-0.0283974115
-0.0427976623	-0.0419588859
0.0953694450	0.0952164431
0.1000594773	0.0996347215
0.0953694450	0.0952164431
-0.4104212689	-0.4102209320
-0.0795561493	-0.0784929628
-0.0375300555	-0.0360028485
0.1107797096	0.1101519065
-0.0375300555	-0.0360028485
-0.0809496991	-0.0796714106
0.1161843385	0.1156204323
0.1107797096	0.1101519065
0.1161843385	0.1156204323
-0.4509599210	-0.4504598842
0.0549653831	0.0527450571
-0.0170610473	-0.0183343326
0.0842975811	0.0837281927
-0.0170610473	-0.0183343326
0.0560139875	0.0536258655
0.0812848154	0.0809493630
0.0842975811	0.0837281927
0.0812848154	0.0809493630
-0.2445606835	-0.2452934470
0.0275528964	0.0266108400
-0.0221379450	-0.0226619854
0.0900496522	0.0899225099
-0.0221379450	-0.0226619854
0.0259769935	0.0250229673
0.0949514409	0.0947310149
0.0900496522	0.0899225099
0.0949514409	0.0947310149
-0.2965080046	-0.2968620388
-0.0053376295	-0.0052554922
-0.0276859692	-0.0273608318
0.0991261765	0.0987356427
-0.0276859692	-0.0273608318
-0.0054340268	-0.0052171805
0.0993683071	0.0991223933
0.0991261765	0.0987356427
0.0993683071	0.0991223933
-0.3467917455	-0.3470359333
-0.0313559967	-0.0308467574
-0.0303694138	-0.0295946906
0.1043613556	0.1042198049
-0.0303694138	-0.0295946906
-0.0307356928	-0.0303158947
0.1034033319	0.1030258363
0.1043613556	0.1042198049
0.1034033319	0.1030258363
-0.3917415888	-0.3915528093
0.0358129299	0.0343876777
-0.0182213942	-0.0190527841
0.0855681567	0.0852470527
-0.0182213942	-0.0190527841
0.0366330988	0.0351115155
0.0816003080	0.0814496231
0.0855681567	0.0852470527
0.0816003080	0.0814496231
-0.2765953573	-0.2767902014
-0.0939812823	-0.0924055852
-0.0376728836	-0.0360744102
0.1164944880	0.1158931518
-0.0376728836	-0.0360744102
-0.0880122328	-0.0867699575
0.1052681942	0.1048472494
0.1164944880	0.1158931518
0.1052681942	0.1048472494
-0.4787337842	-0.4776226521
0.0300492440	0.0291960691
-0.0211988492	-0.0219409981
0.0897792359	0.0893819962
-0.0211988492	-0.0219409981
0.0298912847	0.0289457651
0.0922480908	0.0919578776
0.0897792359	0.0893819962
0.0922480908	0.0919578776
-0.2807303770	-0.2814622968
-0.0409749992	-0.0403665177
-0.0310018000	-0.0300237771
0.1001271161	0.0998931265
-0.0310018000	-0.0300237771
-0.0422019000	-0.0415313418
0.1034323692	0.1030694551
0.1001271161	0.0998931265
0.1034323692	0.1030694551
-0.4028574916	-0.4025226113
-0.0126126418	-0.0124763249
-0.0259277426	-0.0256164469
0.0956534690	0.0953445240
-0.0259277426	-0.0256164469
-0.0110837537	-0.0110649672
0.0935745757	0.0934551857
0.0956534690	0.0953445240
0.0935745757	0.0934551857
-0.3534065542	-0.3531741725
-0.0288795598	-0.0280201318
-0.0305137256	-0.0298966915
0.1078830730	0.1071186741
-0.0305137256	-0.0298966915
-0.0246963215	-0.0241643201
0.0987168231	0.0983166496
0.1078830730	0.1071186741
0.0987168231	0.0983166496
-0.3674774022	-0.3677995905
0.0060389821	0.0056644426
-0.0241969102	-0.0242602002
0.0954363898	0.0953158480
-0.0241969102	-0.0242602002
0.0073820618	0.0069903075
0.0928307013	0.0928897481
0.0954363898	0.0953158480
0.0928307013	0.0928897481
-0.3354832160	-0.3355679422
0.0136047604	0.0128895373
-0.0248942485	-0.0251268950
0.0980212281	0.0977307546
-0.0248942485	-0.0251268950
0.0142387523	0.0135236142
0.0933510759	0.0929974699
0.0980212281	0.0977307546
0.0933510759	0.0929974699
-0.3286602438	-0.3287770687
0.0128984044	0.0124238135
-0.0224007742	-0.0224706295
0.0893865742	0.0889702667
-0.0224007742	-0.0224706295
0.0122447049	0.0119156539
0.0878765650	0.0876402019
0.0893865742	0.0889702667
0.0878765650	0.0876402019
-0.3079102385	-0.3081852096
-0.0398027588	-0.0392309842
-0.0321925376	-0.0316496487
0.1069327800	0.1063389785
-0.0321925376	-0.0316496487
-0.0396499209	-0.0390844060
0.1071680733	0.1065613461
0.1069327800	0.1063389785
0.1071680733	0.1065613461
-0.4007879624	-0.4003873872
-0.0056264608	-0.0055088381
-0.0264623164	-0.0264124999
0.1024925008	0.1019864078
-0.0264623164	-0.0264124999
-0.0023265601	-0.0022210608
0.0961633201	0.0957542348
0.1024925008	0.1019864078
0.0961633201	0.0957542348
-0.3360246686	-0.3365023788
-0.0893254306	-0.0882012461
-0.0372817057	-0.0356920307
0.1189618679	0.1182463731
-0.0372817057	-0.0356920307
-0.0857897698	-0.0849378163
0.1063987941	0.1061182921
0.1189618679	0.1182463731
0.1063987941	0.1061182921
-0.4733782888	-0.4725197468
0.0566260433	0.0540810448
-0.0170628733	-0.0183130420
0.0861487286	0.0859122908
-0.0170628733	-0.0183130420
0.0557831514	0.0532993948
0.0862639037	0.0861115664
0.0861487286	0.0859122908
0.0862639037	0.0861115664
-0.2508043682	-0.2513031482
0.0064635006	0.0063270974
-0.0232959065	-0.0233025174
0.0852967701	0.0850931134
-0.0232959065	-0.0233025174
0.0021489020	0.0019224676
0.0946104248	0.0939788526
0.0852967701	0.0850931134
0.0946104248	0.0939788526
-0.3208861845	-0.3210467448
-0.0076985385	-0.0076330975
-0.0283309648	-0.0280736624
0.0990420103	0.0989128515
-0.0283309648	-0.0280736624
-0.0090833978	-0.0089154336
0.1024149307	0.1020130482
0.0990420103	0.0989128515
0.1024149307	0.1020130482
-0.3567664801	-0.3568789204
0.0284672221	0.0273971386
-0.0194287013	-0.0198027113
0.0826446629	0.0825046385
-0.0194287013	-0.0198027113
0.0271433127	0.0263123008
0.0854210839	0.0848893598
0.0826446629	0.0825046385
0.0854210839	0.0848893598
-0.2830310158	-0.2832906009
0.0594258827	0.0567692303
-0.0166789521	-0.0180916144
0.0797482051	0.0796005921
-0.0166789521	-0.0180916144
0.0596046610	0.0568380138
0.0816619369	0.0812865620
0.0797482051	0.0796005921
0.0816619369	0.0812865620
-0.2434410138	-0.2440770870
-0.0991741403	-0.0978083522
-0.0400940446	-0.0380269054
0.1048705311	0.1049044521
-0.0400940446	-0.0380269054
-0.1020328666	-0.1004950125
0.1143323345	0.1138268445
0.1048705311	0.1049044521
0.1143323345	0.1138268445
-0.4968933906	-0.4957003280
-0.0581839525	-0.0574800691
-0.0309948279	-0.0298072313
0.0977266989	0.0975958851
-0.0309948279	-0.0298072313
-0.0582670586	-0.0577324437
0.0993980162	0.0990185770
0.0977266989	0.0975958851
0.0993980162	0.0990185770
-0.4207187414	-0.4198823835
-0.0202777232	-0.0197452724
-0.0272851612	-0.0268217206
0.0938640641	0.0935472554
-0.0272851612	-0.0268217206
-0.0247286909	-0.0242175537
0.1030309847	0.1024502292
0.0938640641	0.0935472554
0.1030309847	0.1024502292
-0.3622857113	-0.3625286348
0.0226807901	0.0214328755
-0.0247467467	-0.0240393270
-0.0471453786	-0.0464967872
-0.0247467467	-0.0240393270
0.0252651622	0.0235182397
-0.0292899207	-0.0292888723
-0.0471453786	-0.0464967872
-0.0292899207	-0.0292888723
-0.0792211638	-0.0789196097
-0.0038683826	-0.0046817132
-0.0248013952	-0.0245219574
-0.0234163525	-0.0233015231
-0.0248013952	-0.0245219574
0.0106808111	0.0103132347
-0.0396851090	-0.0390170689
-0.0234163525	-0.0233015231
-0.0396851090	-0.0390170689
-0.0995969472	-0.0987548342
0.0186063055	0.0185659060
-0.0236370922	-0.0219496691
-0.0389963611	-0.0387216443
-0.0236370922	-0.0219496691
0.0208469985	0.0205774650
-0.0409905585	-0.0405282503
-0.0389963611	-0.0387216443
-0.0409905585	-0.0405282503
-0.0772962209	-0.0769676345
0.0204911983	0.0195298263
-0.0243976306	-0.0232915008
-0.0399277647	-0.0393511358
-0.0243976306	-0.0232915008
0.0290012187	0.0270141589
-0.0296874829	-0.0291584278
-0.0399277647	-0.0393511358
-0.0296874829	-0.0291584278
-0.0773820195	-0.0764825594
0.0046025459	0.0027448335
-0.0157849847	-0.0147740614
-0.0301407838	-0.0301452272
-0.0157849847	-0.0147740614
-0.0025223888	-0.0030082136
-0.0304055589	-0.0293968535
-0.0301407838	-0.0301452272
-0.0304055589	-0.0293968535
-0.0925561112	-0.0925584273
0.0395142640	0.0390953212
-0.0241613937	-0.0249247327
-0.0474200241	-0.0473045629
-0.0241613937	-0.0249247327
0.0395056357	0.0390910988
-0.0473066165	-0.0471498029
-0.0474200241	-0.0473045629
-0.0473066165	-0.0471498029
-0.0576764409	-0.0590061038
0.0188257987	0.0177807200
-0.0272492531	-0.0262007462
-0.0398356029	-0.0393463188
-0.0272492531	-0.0262007462
0.0201379570	0.0181876815
-0.0390284108	-0.0388838898
-0.0398356029	-0.0393463188
-0.0390284108	-0.0388838898
-0.0842354122	-0.0830240542
0.0259813906	0.0242079556
-0.0252805135	-0.0239906636
-0.0504985691	-0.0498520002
-0.0252805135	-0.0239906636
0.0225704445	0.0212533986
-0.0412517719	-0.0408119015
-0.0504985691	-0.0498520002
-0.0412517719	-0.0408119015
-0.0843859091	-0.0839929875
0.0214340160	0.0204230467
-0.0253126470	-0.0241306517
-0.0441402335	-0.0432832240
-0.0253126470	-0.0241306517
0.0219338767	0.0220176047
-0.0421456367	-0.0421797717
-0.0441402335	-0.0432832240
-0.0421456367	-0.0421797717
-0.0783632828	-0.0774684162
0.0180892062	0.0171065989
-0.0284841898	-0.0278335186
-0.0418444084	-0.0416675426
-0.0284841898	-0.0278335186
0.0243254084	0.0227806084
-0.0533763573	-0.0527960019
-0.0418444084	-0.0416675426
-0.0533763573	-0.0527960019
-0.0788187283	-0.0786936580
-0.0059066017	-0.0059597418
-0.0202629774	-0.0192905270
-0.0443162857	-0.0437949526
-0.0202629774	-0.0192905270
0.0051539837	0.0052182092
-0.0363837652	-0.0363308825
-0.0443162857	-0.0437949526
-0.0363837652	-0.0363308825
-0.1006473350	-0.0986833431
0.0039370284	0.0034531646
-0.0207171875	-0.0195687627
-0.0431319039	-0.0430898938
-0.0207171875	-0.0195687627
0.0033308816	0.0022362408
-0.0434135089	-0.0429254165
-0.0431319039	-0.0430898938
-0.0434135089	-0.0429254165
-0.0820046064	-0.0814834992
0.0206449847	0.0181435090
-0.0248842657	-0.0244450814
-0.0361330028	-0.0359998520
-0.0248842657	-0.0244450814
0.0204638259	0.0183720156
-0.0519352245	-0.0515045069
-0.0361330028	-0.0359998520
-0.0519352245	-0.0515045069
-0.0854495925	-0.0848512519
0.0257166860	0.0238325687
-0.0239550489	-0.0230274329
-0.0518514392	-0.0517898368
-0.0239550489	-0.0230274329
0.0189313761	0.0174059115
-0.0541242962	-0.0540718343
-0.0518514392	-0.0517898368
-0.0541242962	-0.0540718343
-0.0852181090	-0.0846141305
0.0050435586	0.0048578617
-0.0233957900	-0.0208806831
-0.0411151166	-0.0408732251
-0.0233957900	-0.0208806831
-0.0021212393	-0.0038303724
-0.0351303284	-0.0340458979
-0.0411151166	-0.0408732251
-0.0351303284	-0.0340458979
-0.0964077888	-0.0944769602
0.0281165745	0.0258038062
-0.0226134740	-0.0217938236
-0.0319802822	-0.0316267479
-0.0226134740	-0.0217938236
0.0220155564	0.0206740146
-0.0471824511	-0.0468321353
-0.0319802822	-0.0316267479
-0.0471824511	-0.0468321353
-0.0815159218	-0.0808167285
0.0025906305	0.0035731852
-0.0207675115	-0.0204924153
-0.0301383756	-0.0300608225
-0.0207675115	-0.0204924153
-0.0006928848	0.0001982810
-0.0349294063	-0.0346617842
-0.0301383756	-0.0300608225
-0.0349294063	-0.0346617842
-0.0949013724	-0.0939674418
0.0234015390	0.0220018433
-0.0222489418	-0.0202511732
-0.0517691180	-0.0513396745
-0.0222489418	-0.0202511732
0.0223335040	0.0209775937
-0.0449570375	-0.0450251895
-0.0517691180	-0.0513396745
-0.0449570375	-0.0450251895
-0.0702764742	-0.0702386673
0.0058294953	0.0053383541
-0.0211436563	-0.0195014629
-0.0613531882	-0.0611442107
-0.0211436563	-0.0195014629
0.0035699694	0.0015891142
-0.0447516265	-0.0445388523
-0.0613531882	-0.0611442107
-0.0447516265	-0.0445388523
-0.0850150518	-0.0839409518
0.0020676469	0.0009528553
-0.0206018888	-0.0193977704
-0.0423180940	-0.0418213975
-0.0206018888	-0.0193977704
0.0003698320	0.0008306380
-0.0465307516	-0.0460587849
-0.0423180940	-0.0418213975
-0.0465307516	-0.0460587849
-0.1046358910	-0.1025065092
0.0191134166	0.0184604519
-0.0235833000	-0.0226694135
-0.0580673565	-0.0576609840
-0.0235833000	-0.0226694135
0.0185983266	0.0175839214
-0.0484347523	-0.0485591776
-0.0580673565	-0.0576609840
-0.0484347523	-0.0485591776
-0.0732033480	-0.0727008357
-0.0030295386	-0.0029078548
-0.0207564917	-0.0193061030
-0.0493425703	-0.0495731010
-0.0207564917	-0.0193061030
-0.0022107882	-0.0015534009
-0.0590654874	-0.0581499779
-0.0493425703	-0.0495731010
-0.0590654874	-0.0581499779
-0.0912652851	-0.0892931369
0.0222498543	0.0213734286
-0.0254236017	-0.0248660355
-0.0289588844	-0.0289906745
-0.0254236017	-0.0248660355
0.0218259575	0.0209968138
-0.0344259304	-0.0337502606
-0.0289588844	-0.0289906745
-0.0344259304	-0.0337502606
-0.0830790618	-0.0828925220
0.0058234564	0.0053516639
-0.0198871736	-0.0180679763
-0.0456413971	-0.0442343122
-0.0198871736	-0.0180679763
0.0058616660	0.0056289323
-0.0354718570	-0.0354818667
-0.0456413971	-0.0442343122
-0.0354718570	-0.0354818667
-0.0828100861	-0.0821487589
0.0126356149	0.0114680840
-0.0225955043	-0.0203208026
-0.0300381885	-0.0296755240
-0.0225955043	-0.0203208026
0.0074904997	0.0060204815
-0.0411486589	-0.0401022010
-0.0300381885	-0.0296755240
-0.0411486589	-0.0401022010
-0.0897988752	-0.0890534449
0.0241417773	0.0238341803
-0.0204608623	-0.0198591387
-0.0428038472	-0.0424496766
-0.0204608623	-0.0198591387
0.0195875337	0.0191990300
-0.0428400641	-0.0424949059
-0.0428038472	-0.0424496766
-0.0428400641	-0.0424949059
-0.0724715934	-0.0730455715
-0.0005243389	-0.0013949584
-0.0131661808	-0.0129049743
-0.0405734953	-0.0397797575
-0.0131661808	-0.0129049743
-0.0041321270	-0.0029004708
-0.0399660571	-0.0404647548
-0.0405734953	-0.0397797575
-0.0399660571	-0.0404647548
-0.1094123610	-0.1072354915
0.0058202806	0.0049110243
-0.0212002643	-0.0194935471
-0.0280443948	-0.0274466670
-0.0212002643	-0.0194935471
0.0073509260	0.0063260860
-0.0410872350	-0.0412088517
-0.0280443948	-0.0274466670
-0.0410872350	-0.0412088517
-0.0819628021	-0.0813092358
-0.0014214608	-0.0000830957
-0.0179043203	-0.0166067011
-0.0314174193	-0.0320798695
-0.0179043203	-0.0166067011
-0.0062079989	-0.0042963508
-0.0450084146	-0.0439162638
-0.0314174193	-0.0320798695
-0.0450084146	-0.0439162638
-0.0699639836	-0.0685521470
0.0100431724	0.0077233382
-0.0270219350	-0.0250106422
-0.0330181545	-0.0329183013
-0.0270219350	-0.0250106422
0.0139901162	0.0121687484
-0.0412265359	-0.0404570158
-0.0330181545	-0.0329183013
-0.0412265359	-0.0404570158
-0.0993593362	-0.0974524628
0.0227062973	0.0228184899
-0.0220752434	-0.0216445747
-0.0443163577	-0.0442560827
-0.0220752434	-0.0216445747
0.0185070921	0.0178522047
-0.0367220771	-0.0359938512
-0.0443163577	-0.0442560827
-0.0367220771	-0.0359938512
-0.0713491463	-0.0709778809
0.0229095261	0.0212273667
-0.0266660039	-0.0252771160
-0.0458435487	-0.0456680511
-0.0266660039	-0.0252771160
0.0252132546	0.0236977428
-0.0499338440	-0.0493622737
-0.0458435487	-0.0456680511
-0.0499338440	-0.0493622737
-0.0737989685	-0.0729701971
0.0196849335	0.0172875123
-0.0222704455	-0.0223039836
-0.0369297673	-0.0371869151
-0.0222704455	-0.0223039836
0.0208872052	0.0188597924
-0.0459155473	-0.0449067852
-0.0369297673	-0.0371869151
-0.0459155473	-0.0449067852
-0.0911556646	-0.0904507414
0.0221100149	0.0221551339
-0.0232510115	-0.0217974893
-0.0463972847	-0.0457874232
-0.0232510115	-0.0217974893
0.0199328084	0.0195794778
-0.0450829695	-0.0450271613
-0.0463972847	-0.0457874232
-0.0450829695	-0.0450271613
-0.0756637414	-0.0757440040
0.0205277492	0.0192990273
-0.0221254148	-0.0209079505
-0.0388209913	-0.0383877055
-0.0221254148	-0.0209079505
0.0189592719	0.0169140601
-0.0422936047	-0.0422100659
-0.0388209913	-0.0383877055
-0.0422936047	-0.0422100659
-0.0804956337	-0.0792395296
0.0239524076	0.0223353369
-0.0233381810	-0.0218875549
-0.0507675908	-0.0500838597
-0.0233381810	-0.0218875549
0.0160588083	0.0154001289
-0.0447290981	-0.0446919088
-0.0507675908	-0.0500838597
-0.0447290981	-0.0446919088
-0.0799903866	-0.0792970412
0.0023099976	0.0023660615
-0.0190297747	-0.0176110716
-0.0382827753	-0.0378086642
-0.0190297747	-0.0176110716
0.0078781269	0.0079679936
-0.0184183755	-0.0182502428
-0.0382827753	-0.0378086642
-0.0184183755	-0.0182502428
-0.0900027242	-0.0886249449
-0.0056106259	-0.0065723689
-0.0205208553	-0.0191595692
-0.0317104031	-0.0314840687
-0.0205208553	-0.0191595692
-0.0003456516	-0.0013145385
-0.0400503750	-0.0394441692
-0.0317104031	-0.0314840687
-0.0400503750	-0.0394441692
-0.0998960039	-0.0979953731
0.0200145875	0.0183012146
-0.0221692998	-0.0212869028
-0.0424741377	-0.0418361154
-0.0221692998	-0.0212869028
0.0190878064	0.0174099983
-0.0301978818	-0.0297605651
-0.0424741377	-0.0418361154
-0.0301978818	-0.0297605651
-0.0845957422	-0.0833823720
0.0047202260	0.0045503715
-0.0149420687	-0.0144383375
-0.0319251611	-0.0314819928
-0.0149420687	-0.0144383375
-0.0008692162	-0.0009201412
-0.0404732167	-0.0402715053
-0.0319251611	-0.0314819928
-0.0404732167	-0.0402715053
-0.0997786490	-0.0988473130
0.0021692719	0.0017836939
-0.0200575769	-0.0194078644
-0.0240704313	-0.0239632611
-0.0200575769	-0.0194078644
0.0070029493	0.0063059804
-0.0251690270	-0.0249603155
-0.0240704313	-0.0239632611
-0.0251690270	-0.0249603155
-0.0960429983	-0.0940132327
0.0173723205	0.0167216930
-0.0204345550	-0.0193100434
-0.0391460445	-0.0388962460
-0.0204345550	-0.0193100434
0.0232209714	0.0222964951
-0.0361131230	-0.0357451469
-0.0391460445	-0.0388962460
-0.0361131230	-0.0357451469
-0.0716995917	-0.0716233826
0.0229985462	0.0233740267
-0.0224417445	-0.0219758953
-0.0367521319	-0.0365140469
-0.0224417445	-0.0219758953
0.0193704507	0.0189899399
-0.0409296797	-0.0405404097
-0.0367521319	-0.0365140469
-0.0409296797	-0.0405404097
-0.0665573820	-0.0665310452
0.0083938761	0.0085100094
-0.0275072947	-0.0238206192
-0.0414444346	-0.0407353085
-0.0275072947	-0.0238206192
0.0105934683	0.0095536918
-0.0336173465	-0.0329593527
-0.0414444346	-0.0407353085
-0.0336173465	-0.0329593527
-0.0975265749	-0.0951462808
0.0261605621	0.0235015131
-0.0308084359	-0.0299758091
-0.0411550507	-0.0410189050
-0.0308084359	-0.0299758091
0.0255119921	0.0230245544
-0.0451504370	-0.0447441259
-0.0411550507	-0.0410189050
-0.0451504370	-0.0447441259
-0.0864313365	-0.0858506606
0.0170963445	0.0160269516
-0.0246670860	-0.0242570263
-0.0371318366	-0.0368698820
-0.0246670860	-0.0242570263
0.0223425589	0.0218907658
-0.0392227133	-0.0387912777
-0.0371318366	-0.0368698820
-0.0392227133	-0.0387912777
-0.0779754703	-0.0770978034
0.0067476567	0.0063466623
-0.0208641922	-0.0192835948
-0.0437821343	-0.0425705632
-0.0208641922	-0.0192835948
0.0048639273	0.0033426632
-0.0204027433	-0.0210123555
-0.0437821343	-0.0425705632
-0.0204027433	-0.0210123555
-0.0927445415	-0.0918024536
-0.0012382815	-0.0004961606
-0.0152801528	-0.0147729613
-0.0489503034	-0.0485451776
-0.0152801528	-0.0147729613
0.0004378542	0.0001968453
-0.0458286079	-0.0452898087
-0.0489503034	-0.0485451776
-0.0458286079	-0.0452898087
-0.0863039341	-0.0856959268
0.0208338162	0.0192758360
-0.0265932290	-0.0253896753
-0.0378616683	-0.0376039728
-0.0265932290	-0.0253896753
0.0229093383	0.0217220421
-0.0447660178	-0.0442441694
-0.0378616683	-0.0376039728
-0.0447660178	-0.0442441694
-0.0758947712	-0.0753732265
0.0139623460	0.0135914606
-0.0226274716	-0.0214722896
-0.0509828331	-0.0502902615
-0.0226274716	-0.0214722896
0.0201420767	0.0194145714
-0.0365825317	-0.0364092231
-0.0509828331	-0.0502902615
-0.0365825317	-0.0364092231
-0.0869686535	-0.0867593904
0.0219779617	0.0199951351
-0.0220048138	-0.0214480447
-0.0422168760	-0.0416202348
-0.0220048138	-0.0214480447
0.0171581942	0.0156048977
-0.0366854553	-0.0366417512
-0.0422168760	-0.0416202348
-0.0366854553	-0.0366417512
-0.0846497814	-0.0841002729
0.0213653924	0.0188430166
-0.0261727783	-0.0249991349
-0.0297623214	-0.0292713350
-0.0261727783	-0.0249991349
0.0234509045	0.0207556812
-0.0448836405	-0.0444077776
-0.0297623214	-0.0292713350
-0.0448836405	-0.0444077776
-0.0877040470	-0.0869226776
0.0241319131	0.0228545175
-0.0236391086	-0.0216380396
-0.0345134138	-0.0343221986
-0.0236391086	-0.0216380396
0.0252268426	0.0228392667
-0.0435440519	-0.0426998171
-0.0345134138	-0.0343221986
-0.0435440519	-0.0426998171
-0.0861193017	-0.0860936597
-0.0051529334	-0.0048137725
-0.0180455799	-0.0170711862
-0.0294813601	-0.0298514744
-0.0180455799	-0.0170711862
-0.0039587108	-0.0032195942
-0.0597357683	-0.0587424088
-0.0294813601	-0.0298514744
-0.0597357683	-0.0587424088
-0.1014020373	-0.0996006265
0.0239094733	0.0224028998
-0.0247521036	-0.0231149581
-0.0375350850	-0.0369000365
-0.0247521036	-0.0231149581
0.0236735682	0.0222637763
-0.0245158297	-0.0239718587
-0.0375350850	-0.0369000365
-0.0245158297	-0.0239718587
-0.0756446468	-0.0760314308
0.0162420460	0.0174784937
-0.0159548557	-0.0158772143
-0.0477799316	-0.0476784014
-0.0159548557	-0.0158772143
0.0197265509	0.0206345841
-0.0362046751	-0.0357069179
-0.0477799316	-0.0476784014
-0.0362046751	-0.0357069179
-0.0618843709	-0.0631486044
-0.0055680127	-0.0053451455
-0.0198309896	-0.0182498819
-0.0234157189	-0.0235628160
-0.0198309896	-0.0182498819
0.0025688004	0.0018850331
-0.0312415481	-0.0309695118
-0.0234157189	-0.0235628160
-0.0312415481	-0.0309695118
-0.1172543982	-0.1158527670
0.0394345067	0.0390575441
-0.0241758221	-0.0248600842
-0.0477457312	-0.0476682051
-0.0241758221	-0.0248600842
0.0394341630	0.0390269808
-0.0470651191	-0.0468788246
-0.0477457312	-0.0476682051
-0.0470651191	-0.0468788246
-0.0576581644	-0.0590155552
-0.0025034080	-0.0026657008
-0.0179899522	-0.0171111458
-0.0260362735	-0.0252374945
-0.0179899522	-0.0171111458
0.0003180370	0.0022864648
-0.0395986840	-0.0393343717
